book,word,value
1,darkness,-1
1,big,1
1,chance,2
1,miss,-2
1,better,2
1,reached,1
1,stop,-1
1,like,2
1,angry,-3
1,care,2
1,care,2
1,want,1
1,win,4
1,warned,-2
1,empty,-1
1,problem,-2
1,reached,1
1,stop,-1
1,thank,2
1,goodness,3
1,help,2
1,fine,2
1,good,3
1,leave,-1
1,want,1
1,alone,-2
1,bloody,-3
1,curse,-1
1,curse,-1
1,lucky,3
1,darkness,-1
1,sweet,2
1,lurking,-1
1,struck,-1
1,madly,-3
1,hiding,-1
1,petrified,-2
1,frightened,-2
1,broke,-1
1,lost,-3
1,tricked,-2
1,delight,3
1,please,1
1,please,1
1,good,3
1,big,1
1,mistake,-2
1,moaned,-2
1,please,1
1,mess,-2
1,please,1
1,annoying,-2
1,please,1
1,ha,2
1,please,1
1,ha,2
1,ha,2
1,rage,-2
1,clearly,1
1,top,2
1,straight,1
1,mad,-3
1,dead,-3
1,no,-1
1,mistaking,-2
1,death,-2
1,stop,-1
1,reached,1
1,collapsed,-2
1,trembling,-2
1,like,2
1,bad,-3
1,no,-1
1,hope,2
1,pleased,3
1,killed,-3
1,worse,-3
1,expelled,-2
1,no,-1
1,dragged,-1
1,hide,-1
1,tired,-2
1,perfectly,3
1,cheerful,2
1,excellent,3
1,adventure,2
1,keen,1
1,chance,2
1,interest,1
1,refusing,-2
1,great,3
1,delight,3
1,great,3
1,interested,2
1,amazed,2
1,top,2
1,lucky,3
1,want,1
1,want,1
1,hiding,-1
1,glee,3
1,moaned,-2
1,save,2
1,hope,2
1,yes,1
1,yes,1
1,laugh,1
1,thanks,2
1,rage,-2
1,true,2
1,reached,1
1,top,2
1,stolen,-2
1,reward,2
1,angry,-3
1,yes,1
1,stop,-1
1,good,3
1,trouble,-2
1,wow,4
1,wonderful,4
1,straight,1
1,top,2
1,eager,2
1,feeling,1
1,nice,3
1,natural,1
1,easy,1
1,easy,1
1,bright,1
1,like,2
1,stop,-1
1,determined,2
1,like,2
1,escape,-1
1,warned,-2
1,straight,1
1,stop,-1
1,top,2
1,struggling,-2
1,safely,1
1,protect,1
1,good,3
1,killed,-3
1,hoping,2
1,broken,-1
1,worse,-3
1,worry,-3
1,worry,-3
1,like,2
1,reached,1
1,bright,1
1,important,2
1,hard,-1
1,difficult,-1
1,wins,4
1,win,4
1,problem,-2
1,carefully,2
1,hard,-1
1,miss,-2
1,delighted,3
1,fallen,-2
1,better,2
1,top,2
1,like,2
1,interesting,2
1,better,2
1,hard,-1
1,forget,-1
1,nice,3
1,top,2
1,important,2
1,forget,-1
1,difficult,-1
1,impatient,-2
1,fire,-2
1,luck,3
1,like,2
1,wrong,-2
1,nice,3
1,clever,2
1,cried,-2
1,miss,-2
1,bad,-3
1,no,-1
1,no,-1
1,startled,-2
1,tears,-2
1,uncomfortable,-2
1,no,-1
1,great,3
1,crying,-2
1,alone,-2
1,awkward,-2
1,great,3
1,helping,2
1,terror,-3
1,reached,1
1,dead,-3
1,no,-1
1,fear,-2
1,excuse,-1
1,stupid,-2
1,joke,2
1,confused,-2
1,better,2
1,disappeared,-1
1,reached,1
1,kind,2
1,no,-1
1,clean,2
1,huge,1
1,horrible,-3
1,dull,-2
1,gray,-1
1,great,3
1,like,2
1,top,2
1,like,2
1,huge,1
1,dragged,-1
1,stopped,-1
1,good,3
1,nervously,-2
1,praying,1
1,great,3
1,slam,-2
1,yes,1
1,reached,1
1,stop,-1
1,petrified,-2
1,scream,-2
1,no,-1
1,bloody,-3
1,panic,-3
1,confuse,-2
1,desperately,-3
1,hard,-1
1,stopped,-1
1,stupidly,-2
1,ugly,-3
1,terror,-3
1,no,-1
1,escape,-1
1,brave,2
1,stupid,-2
1,great,3
1,straight,1
1,pain,-2
1,dear,2
1,terrible,-3
1,fright,-2
1,cry,-1
1,dead,-3
1,like,2
1,gray,-1
1,angry,-3
1,hopes,2
1,winning,4
1,lucky,3
1,killed,-3
1,swift,2
1,please,1
1,miss,-2
1,dead,-3
1,stuck,-2
1,miss,-2
1,foolish,-2
1,pretending,-1
1,trouble,-2
1,miss,-2
1,disappointed,-2
1,hurt,-2
1,better,2
1,lucky,3
1,win,4
1,good,3
1,trouble,-2
1,like,2
1,admitted,-1
1,save,2
1,reached,1
1,noisy,-1
1,alone,-2
1,embarrassed,-2
1,thanks,2
1,share,1
1,gray,-1
1,like,2
1,won,3
1,leaked,-1
1,worse,-3
1,brilliant,4
1,lucky,3
1,interesting,2
1,committing,1
1,accidents,-2
1,died,-3
1,relaxed,2
1,saved,2
1,bright,1
1,fire,-2
1,backs,1
1,warm,1
1,block,-1
1,fire,-2
1,guilty,-3
1,fire,-2
1,wrong,-2
1,hope,2
1,hurting,-2
1,bitterly,-2
1,noisy,-1
1,restless,-2
1,nerves,-1
1,afraid,-2
1,better,2
1,refuse,-2
1,no,-1
1,worth,2
1,horrible,-3
1,alone,-2
1,bloody,-3
1,hide,-1
1,matter,1
1,no,-1
1,nice,3
1,steal,-2
1,safe,1
1,empty,-1
1,easy,1
1,forget,-1
1,bright,1
1,great,3
1,cheer,2
1,good,3
1,want,1
1,terrible,-3
1,strength,2
1,thanks,2
1,difficult,-1
1,fan,3
1,top,2
1,ruined,-2
1,good,3
1,charm,3
1,cleared,1
1,agreed,1
1,big,1
1,best,3
1,win,4
1,good,3
1,luck,3
1,hoping,2
1,cheers,2
1,want,1
1,nice,3
1,fair,2
1,please,1
1,excellent,3
1,sorry,-1
1,good,3
1,no,-1
1,gains,2
1,like,2
1,no,-1
1,stopped,-1
1,excellent,3
1,nice,3
1,hurt,-2
1,blocked,-1
1,nice,3
1,clear,1
1,cheers,2
1,moans,-2
1,join,1
1,no,-1
1,trouble,-2
1,want,1
1,attacked,-1
1,like,2
1,great,3
1,excitement,3
1,forgotten,-1
1,rage,-2
1,blocked,-1
1,dear,2
1,screamed,-2
1,free,1
1,disappeared,-1
1,difficult,-1
1,disgusting,-3
1,warning,-3
1,kills,-3
1,penalty,-2
1,no,-1
1,trouble,-2
1,frightening,-3
1,like,2
1,violent,-3
1,hard,-1
1,hope,2
1,broke,-1
1,no,-1
1,cheering,2
1,no,-1
1,strangely,-1
1,better,2
1,lost,-3
1,jerk,-3
1,blocked,-1
1,powerful,2
1,no,-1
1,moaned,-2
1,gray,-1
1,leave,-1
1,disappeared,-1
1,hard,-1
1,terrified,-3
1,safely,1
1,no,-1
1,good,3
1,hoping,2
1,desperately,-3
1,stop,-1
1,sorry,-1
1,reaching,1
1,bright,1
1,fire,-2
1,fire,-2
1,sick,-2
1,no,-1
1,broken,-1
1,won,3
1,strong,2
1,like,2
1,steal,-2
1,yeah,1
1,yes,1
1,top,2
1,steal,-2
1,kill,-3
1,cried,-2
1,wrong,-2
1,like,2
1,kill,-3
1,forget,-1
1,forget,-1
1,furious,-3
1,solid,2
1,punished,-2
1,battle,-1
1,no,-1
1,great,3
1,bitter,-2
1,worst,-3
1,sorry,-1
1,ignored,-2
1,disgusted,-3
1,lost,-3
1,laughing,1
1,funny,4
1,impressed,3
1,jealous,-2
1,angry,-3
1,no,-1
1,true,2
1,sorry,-1
1,best,3
1,blocking,-1
1,want,1
1,help,2
1,thanks,2
1,hoping,2
1,leave,-1
1,like,2
1,provoked,-1
1,huge,1
1,grateful,3
1,hate,-3
1,cheer,2
1,great,3
1,great,3
1,no,-1
1,sparkling,3
1,yeah,1
1,keen,1
1,shocked,-2
1,drop,-1
1,want,1
1,like,2
1,save,2
1,trouble,-2
1,steal,-2
1,trouble,-2
1,hard,-1
1,great,3
1,missing,-2
1,important,2
1,restricted,-2
1,restricted,-2
1,powerful,2
1,advanced,1
1,better,2
1,wishing,1
1,agreed,1
1,better,2
1,risk,-2
1,hopeful,2
1,odd,-2
1,nice,3
1,safe,1
1,safe,1
1,good,3
1,good,3
1,fire,-2
1,expelled,-2
1,fun,4
1,like,2
1,alive,1
1,like,2
1,battle,-1
1,like,2
1,trouble,-2
1,trust,1
1,good,3
1,confusing,-2
1,fun,4
1,merry,3
1,top,2
1,cut,-1
1,like,2
1,friendly,2
1,fascinated,3
1,weird,-2
1,laughing,1
1,pleased,3
1,no,-1
1,torn,-2
1,nice,3
1,gray,-1
1,strange,-1
1,like,2
1,suspended,-1
1,died,-3
1,merry,3
1,no,-1
1,admiring,3
1,matter,1
1,strange,-1
1,like,2
1,merry,3
1,better,2
1,demanded,-1
1,lovely,3
1,warm,1
1,hate,-3
1,moaned,-2
1,forget,-1
1,stupid,-2
1,stuck,-2
1,clearly,1
1,want,1
1,forced,-1
1,rich,2
1,fantastic,4
1,favors,2
1,like,2
1,feeble,-2
1,like,2
1,joke,2
1,broke,-1
1,top,2
1,disappeared,-1
1,nasty,-3
1,feeling,1
1,happy,3
1,furious,-3
1,fight,-1
1,fire,-2
1,broke,-1
1,losing,-3
1,suspected,-1
1,lost,-3
1,badly,-3
1,help,2
1,stolen,-2
1,best,3
1,free,1
1,bother,-2
1,funny,4
1,feeling,1
1,excitement,3
1,alone,-2
1,stopped,-1
1,restricted,-2
1,liked,2
1,eerie,-2
1,supporting,1
1,restricted,-2
1,carefully,2
1,no,-1
1,like,2
1,carefully,2
1,screaming,-2
1,straight,1
1,restricted,-2
1,restricted,-2
1,stop,-1
1,solid,2
1,backed,1
1,hope,2
1,straight,1
1,like,2
1,top,2
1,panic,-3
1,no,-1
1,no,-1
1,stop,-1
1,screaming,-2
1,screamed,-2
1,empty,-1
1,scared,-2
1,no,-1
1,smiling,2
1,reached,1
1,pretty,1
1,like,2
1,bright,1
1,crying,-2
1,smiling,2
1,crying,-2
1,stuck,-2
1,smiling,2
1,like,2
1,like,2
1,smiled,2
1,hoping,2
1,reach,1
1,powerful,2
1,kind,2
1,ache,-2
1,joy,3
1,terrible,-3
1,want,1
1,like,2
1,want,1
1,dead,-3
1,shame,-2
1,forgotten,-1
1,important,2
1,matter,1
1,odd,-2
1,forget,-1
1,no,-1
1,ghost,-1
1,no,-1
1,moaning,-2
1,dead,-3
1,yes,1
1,no,-1
1,alone,-2
1,like,2
1,splendid,3
1,dead,-3
1,interesting,2
1,want,1
1,safe,1
1,want,1
1,no,-1
1,no,-1
1,bad,-3
1,feeling,1
1,like,2
1,stop,-1
1,smiling,2
1,stop,-1
1,straight,1
1,desperate,-3
1,strange,-1
1,relieved,2
1,smiling,2
1,like,2
1,delights,3
1,like,2
1,help,2
1,want,1
1,want,1
1,yes,1
1,no,-1
1,desperate,-3
1,desire,1
1,alone,-2
1,best,3
1,wasted,-2
1,mad,-3
1,prepared,1
1,dreams,1
1,forget,-1
1,smiled,2
1,struck,-1
1,convinced,1
1,forget,-1
1,mad,-3
1,torn,-2
1,disappointment,-2
1,hope,2
1,complained,-2
1,won,3
1,win,4
1,tired,-2
1,bad,-3
1,angry,-3
1,pretending,-1
1,stop,-1
1,excuse,-1
1,fair,2
1,complain,-2
1,clean,2
1,excuse,-1
1,straight,1
1,lost,-3
1,good,3
1,matter,1
1,terrible,-3
1,no,-1
1,desire,1
1,ill,-2
1,pretend,-1
1,stuck,-2
1,curse,-1
1,laughing,1
1,trembling,-2
1,want,1
1,trouble,-2
1,no,-1
1,no,-1
1,brave,2
1,choked,-2
1,cry,-1
1,worth,2
1,weak,-2
1,smile,2
1,thanks,2
1,want,1
1,excited,3
1,ignored,-2
1,immortal,2
1,celebrated,3
1,enjoys,2
1,safe,1
1,stops,-1
1,no,-1
1,want,1
1,no,-1
1,scared,-2
1,smiles,2
1,win,4
1,nervous,-2
1,calm,2
1,wonderful,4
1,no,-1
1,biased,-2
1,torture,-4
1,horrible,-3
1,horrible,-3
1,feeling,1
1,good,3
1,luck,3
1,alive,1
1,comforting,2
1,worried,-3
1,curse,-1
1,hurt,-2
1,forget,-1
1,want,1
1,pressure,-1
1,favor,2
1,no,-1
1,mistaking,-2
1,laughed,1
1,safe,1
1,no,-1
1,hurt,-2
1,angry,-3
1,sorry,-1
1,want,1
1,awarded,3
1,penalty,-2
1,like,2
1,awarded,3
1,penalty,-2
1,no,-1
1,sorry,-1
1,no,-1
1,no,-1
1,no,-1
1,bright,1
1,worth,2
1,daring,2
1,poorer,-2
1,nerves,-1
1,anxiety,-2
1,warning,-3
1,cheers,2
1,like,2
1,luck,3
1,top,2
1,help,2
1,screamed,-2
1,straight,1
1,shoot,-1
1,missing,-2
1,triumph,4
1,no,-1
1,won,3
1,won,3
1,smiling,2
1,nice,3
1,brooding,-2
1,excellent,3
1,bitterly,-2
1,alone,-2
1,feeling,1
1,proud,2
1,no,-1
1,sweet,2
1,happy,3
1,cheering,2
1,reached,1
1,swiftly,2
1,clearly,1
1,top,2
1,carefully,2
1,alone,-2
1,worse,-3
1,interrupted,-2
1,want,1
1,enemy,-2
1,perfectly,3
1,cut,-1
1,petrified,-2
1,won,3
1,won,3
1,won,3
1,empty,-1
1,help,2
1,anti,-1
1,safe,1
1,alarm,-2
1,bad,-3
1,safe,1
1,smile,2
1,laughing,1
1,like,2
1,crazy,-2
1,important,2
1,fun,4
1,hard,-1
1,moaning,-2
1,free,1
1,fine,2
1,clear,1
1,forget,-1
1,feeling,1
1,hiding,-1
1,interest,1
1,suspicious,-2
1,matter,1
1,matter,1
1,hiding,-1
1,great,3
1,hard,-1
1,stop,-1
1,kind,2
1,forget,-1
1,warm,1
1,fire,-2
1,refused,-2
1,yes,1
1,no,-1
1,beating,-1
1,good,3
1,stolen,-2
1,want,1
1,warm,1
1,smiling,2
1,trusted,2
1,help,2
1,hurt,-2
1,forgotten,-1
1,yeah,1
1,yeah,1
1,protect,1
1,steal,-2
1,easy,1
1,proudly,2
1,sorry,-1
1,fire,-2
1,fire,-2
1,huge,1
1,nervously,-2
1,fire,-2
1,won,3
1,glad,3
1,honest,2
1,pleasure,3
1,fire,-2
1,pleased,3
1,fire,-2
1,worry,-3
1,hiding,-1
1,illegal,-3
1,like,2
1,peaceful,2
1,struggled,-2
1,nuts,-3
1,straight,1
1,trouble,-2
1,stopped,-1
1,dead,-3
1,like,2
1,agreed,1
1,greeted,1
1,excited,3
1,funny,4
1,pretty,1
1,like,2
1,huge,1
1,beautiful,3
1,reached,1
1,bless,2
1,drained,-2
1,matter,1
1,no,-1
1,mistaking,-2
1,smile,2
1,lurking,-1
1,nervous,-2
1,free,1
1,free,1
1,die,-3
1,empty,-1
1,lost,-3
1,dump,-1
1,losing,-3
1,no,-1
1,care,2
1,brilliant,4
1,agreed,1
1,dragged,-1
1,alone,-2
1,helping,2
1,dead,-3
1,bloody,-3
1,horrible,-3
1,frightening,-3
1,dear,2
1,thanks,2
1,glad,3
1,easy,1
1,best,3
1,trouble,-2
1,illegal,-3
1,love,3
1,difficult,-1
1,big,1
1,bad,-3
1,agreed,1
1,safe,1
1,no,-1
1,cut,-1
1,nasty,-3
1,terrible,-3
1,like,2
1,good,3
1,laugh,1
1,threatening,-2
1,calm,2
1,soothe,3
1,broke,-1
1,no,-1
1,no,-1
1,chance,2
1,leave,-1
1,chance,2
1,risk,-2
1,tears,-2
1,feeling,1
1,sorry,-1
1,good,3
1,worried,-3
1,lonely,-2
1,torn,-2
1,forget,-1
1,reached,1
1,drop,-1
1,detention,-2
1,top,2
1,glad,3
1,detention,-2
1,darkness,-1
1,cheery,3
1,rigged,-1
1,suspend,-1
1,safely,1
1,no,-1
1,detention,-2
1,happiness,3
1,loomed,-1
1,darkness,-1
1,trouble,-2
1,top,2
1,worse,-3
1,trembling,-2
1,feeble,-2
1,trouble,-2
1,cornered,-2
1,stupid,-2
1,forget,-1
1,no,-1
1,accept,1
1,dead,-3
1,alone,-2
1,worse,-3
1,wrong,-2
1,warn,-2
1,drag,-1
1,fire,-2
1,failed,-2
1,good,3
1,cock,-5
1,trouble,-2
1,funny,4
1,true,2
1,stunned,-2
1,hurt,-2
1,poor,-2
1,warn,-2
1,disgusted,-3
1,miss,-2
1,yes,1
1,won,3
1,please,1
1,ashamed,-2
1,lost,-3
1,ruined,-2
1,chance,2
1,like,2
1,comfort,2
1,like,2
1,dreading,-2
1,mistake,-2
1,hero,2
1,stupid,-2
1,popular,3
1,admired,3
1,hated,-3
1,longing,-1
1,trouble,-2
1,insulted,-2
1,cheering,2
1,thanks,2
1,forget,-1
1,lost,-3
1,like,2
1,lost,-3
1,no,-1
1,admitted,-1
1,damage,-3
1,ashamed,-2
1,resign,-1
1,resign,-1
1,win,4
1,lost,-3
1,fun,4
1,suffering,-2
1,bad,-3
1,stopped,-1
1,glad,3
1,misery,-2
1,no,-1
1,no,-1
1,please,1
1,threatening,-2
1,cry,-1
1,disappeared,-1
1,empty,-1
1,promised,1
1,anti,-1
1,adventure,2
1,no,-1
1,scared,-2
1,hate,-3
1,help,2
1,friendly,2
1,better,2
1,forget,-1
1,convinced,1
1,no,-1
1,detention,-2
1,forgotten,-1
1,lost,-3
1,complain,-2
1,lost,-3
1,like,2
1,good,3
1,forgotten,-1
1,detention,-2
1,yes,1
1,hard,-1
1,pain,-2
1,best,3
1,pity,-2
1,die,-3
1,worse,-3
1,horrible,-3
1,delighted,3
1,bright,1
1,darkness,-1
1,want,1
1,bad,-3
1,enjoying,2
1,mistaken,-2
1,moan,-2
1,stopped,-1
1,dead,-3
1,cool,1
1,choking,-2
1,problem,-2
1,glee,3
1,trouble,-2
1,friendly,2
1,punished,-2
1,frowning,-1
1,darkness,-1
1,pleased,3
1,panic,-3
1,want,1
1,wrong,-2
1,pay,-1
1,useful,2
1,expelled,-2
1,carefully,2
1,want,1
1,no,-1
1,risks,-2
1,disappeared,-1
1,hurt,-2
1,badly,-3
1,dead,-3
1,poor,-2
1,misery,-2
1,hurt,-2
1,fear,-2
1,hurt,-2
1,want,1
1,warn,-2
1,coward,-2
1,trouble,-2
1,careful,2
1,reached,1
1,fallen,-2
1,worried,-3
1,killing,-3
1,easy,1
1,powerful,2
1,hurt,-2
1,worry,-3
1,badly,-3
1,hurt,-2
1,fire,-2
1,dead,-3
1,like,2
1,no,-1
1,no,-1
1,careful,2
1,good,3
1,sorrowful,-2
1,shoot,-1
1,careful,2
1,bad,-3
1,loose,-3
1,good,3
1,bright,1
1,yeah,1
1,glad,3
1,hurt,-2
1,victims,-3
1,yeah,1
1,bright,1
1,bright,1
1,yeah,1
1,strange,-1
1,hides,-1
1,good,3
1,hope,2
1,odd,-2
1,injured,-2
1,bright,1
1,blocked,-1
1,straight,1
1,interested,2
1,fair,2
1,good,3
1,want,1
1,like,2
1,like,2
1,nervously,-2
1,nasty,-3
1,feeling,1
1,glad,3
1,trouble,-2
1,scared,-2
1,hurt,-2
1,care,2
1,dragged,-1
1,sigh,-2
1,great,3
1,fuming,-2
1,joke,2
1,panicked,-3
1,lucky,3
1,idiot,-3
1,sorry,-1
1,poor,-2
1,pain,-2
1,stop,-1
1,bright,1
1,dead,-3
1,beautiful,3
1,sad,-2
1,stuck,-2
1,odd,-2
1,fallen,-2
1,like,2
1,reached,1
1,terrible,-3
1,scream,-2
1,swiftly,2
1,fear,-2
1,pain,-2
1,like,2
1,fire,-2
1,clean,2
1,pain,-2
1,bad,-3
1,yes,1
1,thank,2
1,like,2
1,carefully,2
1,livid,-2
1,better,2
1,safe,1
1,no,-1
1,shame,-2
1,better,2
1,nervously,-2
1,best,3
1,gloomy,-2
1,anger,-3
1,best,3
1,like,2
1,anger,-3
1,killed,-3
1,lurking,-1
1,yes,1
1,best,3
1,angry,-3
1,saved,2
1,warned,-2
1,want,1
1,stopped,-1
1,no,-1
1,startled,-2
1,odd,-2
1,gain,2
1,commit,1
1,crime,-3
1,alive,1
1,death,-2
1,terrible,-3
1,defenseless,-2
1,save,2
1,desperate,-3
1,better,2
1,agreed,1
1,alive,1
1,strength,2
1,die,-3
1,chance,2
1,died,-3
1,die,-3
1,fine,2
1,dead,-3
1,leave,-1
1,safe,1
1,good,3
1,luck,3
1,hope,2
1,fallen,-2
1,matter,1
1,fire,-2
1,rich,2
1,stop,-1
1,terrified,-3
1,saved,2
1,furious,-3
1,kill,-3
1,stop,-1
1,steal,-2
1,happy,3
1,frightened,-2
1,comfort,2
1,afraid,-2
1,like,2
1,stopped,-1
1,exhausted,-2
1,sore,-1
1,no,-1
1,doubt,-1
1,alive,1
1,pretty,1
1,nervous,-2
1,best,3
1,ignore,-1
1,bad,-3
1,nerves,-1
1,worse,-3
1,worried,-3
1,scared,-2
1,dreams,1
1,free,1
1,free,1
1,wonderful,4
1,ghost,-1
1,help,2
1,cheering,2
1,eager,2
1,liked,2
1,ill,-2
1,warm,1
1,no,-1
1,cheerful,2
1,badly,-3
1,no,-1
1,worry,-3
1,wish,1
1,hurting,-2
1,ill,-2
1,warning,-3
1,safe,1
1,lurking,-1
1,feeling,1
1,forgotten,-1
1,important,2
1,unsettled,-1
1,feeling,1
1,bright,1
1,betray,-3
1,odd,-2
1,lucky,3
1,smiling,2
1,yes,1
1,please,1
1,cut,-1
1,no,-1
1,won,3
1,like,2
1,stunned,-2
1,funny,4
1,frowning,-1
1,yeah,1
1,yeah,1
1,want,1
1,easy,1
1,interested,2
1,calm,2
1,yeah,1
1,calm,2
1,straight,1
1,horrified,-3
1,forget,-1
1,gloomy,-2
1,easy,1
1,drunk,-2
1,hope,2
1,stop,-1
1,hoping,2
1,want,1
1,want,1
1,urgent,-1
1,great,3
1,demands,-1
1,important,2
1,important,2
1,steal,-2
1,shock,-2
1,no,-1
1,steal,-2
1,protected,1
1,fallen,-2
1,enjoy,2
1,sunshine,2
1,shock,-2
1,good,3
1,like,2
1,odd,-2
1,smile,2
1,want,1
1,careful,2
1,like,2
1,warned,-2
1,expelled,-2
1,good,3
1,better,2
1,pretend,-1
1,worried,-3
1,wrong,-2
1,agreed,1
1,better,2
1,no,-1
1,reached,1
1,lost,-3
1,nonsense,-2
1,yes,1
1,sorry,-1
1,mad,-3
1,expelled,-2
1,like,2
1,expelled,-2
1,losing,-3
1,matter,1
1,leave,-1
1,alone,-2
1,wins,4
1,stop,-1
1,killed,-3
1,lucky,3
1,alone,-2
1,better,2
1,useful,2
1,expelled,-2
1,help,2
1,nervously,-2
1,bothered,-2
1,upset,-2
1,hoping,2
1,better,2
1,like,2
1,better,2
1,freedom,2
1,guilty,-3
1,no,-1
1,no,-1
1,no,-1
1,no,-1
1,waste,-1
1,trouble,-2
1,important,2
1,clearly,1
1,desperate,-3
1,fight,-1
1,idiot,-3
1,idiot,-3
1,yes,1
1,desperately,-3
1,sorry,-1
1,cried,-2
1,sorry,-1
1,no,-1
1,like,2
1,good,3
1,nervous,-2
1,like,2
1,like,2
1,top,2
1,carefully,2
1,reached,1
1,wicked,-2
1,bloody,-3
1,shock,-2
1,sorry,-1
1,mistake,-2
1,mistake,-2
1,forgive,1
1,joke,2
1,hope,2
1,bother,-2
1,brilliant,4
1,impress,3
1,want,1
1,blame,-2
1,stupid,-2
1,madly,-3
1,like,2
1,stop,-1
1,warned,-2
1,want,1
1,no,-1
1,carefully,2
1,no,-1
1,drop,-1
1,want,1
1,no,-1
1,straight,1
1,hope,2
1,funny,4
1,gloom,-1
1,stopped,-1
1,lucky,3
1,lucky,3
1,struggled,-2
1,struggle,-2
1,free,1
1,stop,-1
1,glad,3
1,great,3
1,help,2
1,stop,-1
1,kill,-3
1,likes,2
1,fire,-2
1,choked,-2
1,yes,1
1,no,-1
1,cried,-2
1,mad,-3
1,matter,1
1,warmth,2
1,free,1
1,lucky,3
1,pay,-1
1,yeah,1
1,lucky,3
1,crisis,-3
1,no,-1
1,bad,-3
1,ghost,-1
1,like,2
1,reached,1
1,jewel,1
1,bright,1
1,attack,-1
1,vicious,-2
1,no,-1
1,reached,1
1,charm,3
1,carefully,2
1,yes,1
1,big,1
1,like,2
1,big,1
1,no,-1
1,bright,1
1,stop,-1
1,nasty,-3
1,cheers,2
1,struggling,-2
1,huge,1
1,like,2
1,no,-1
1,nervously,-2
1,join,1
1,offended,-2
1,good,3
1,offended,-2
1,backs,1
1,empty,-1
1,yes,1
1,trembling,-2
1,lost,-3
1,shock,-2
1,dragged,-1
1,free,1
1,lost,-3
1,no,-1
1,mercy,2
1,danger,-2
1,lost,-3
1,yes,1
1,free,1
1,want,1
1,stop,-1
1,no,-1
1,determined,2
1,won,3
1,struck,-1
1,hard,-1
1,screamed,-2
1,dragged,-1
1,won,3
1,clear,1
1,desperate,-3
1,charged,-3
1,convince,1
1,alive,1
1,reached,1
1,disgusting,-3
1,bloody,-3
1,glad,3
1,fight,-1
1,carefully,2
1,daring,2
1,frightening,-3
1,fire,-2
1,fire,-2
1,trapped,-2
1,danger,-2
1,safety,1
1,help,2
1,wish,1
1,help,2
1,poison,-2
1,hide,-1
1,clearly,1
1,death,-2
1,great,3
1,sigh,-2
1,amazed,2
1,smiling,2
1,like,2
1,brilliant,4
1,greatest,3
1,stuck,-2
1,poison,-2
1,safely,1
1,fire,-2
1,fire,-2
1,no,-1
1,straight,1
1,no,-1
1,lucky,3
1,lucky,3
1,great,3
1,good,3
1,embarrassed,-2
1,important,2
1,careful,2
1,positive,2
1,poison,-2
1,no,-1
1,like,2
1,good,3
1,luck,3
1,care,2
1,straight,1
1,fire,-2
1,drained,-2
1,fire,-2
1,smiled,2
1,laughed,1
1,yes,1
1,useful,2
1,like,2
1,suspect,-1
1,poor,-2
1,true,2
1,kill,-3
1,no,-1
1,no,-1
1,no,-1
1,kill,-3
1,miss,-2
1,accidentally,-2
1,fire,-2
1,broke,-1
1,save,2
1,save,2
1,funny,4
1,bothered,-2
1,stop,-1
1,winning,4
1,waste,-1
1,kill,-3
1,like,2
1,gift,2
1,suspected,-1
1,straight,1
1,fail,-2
1,death,-2
1,interesting,2
1,trust,1
1,like,2
1,stop,-1
1,yes,1
1,suspected,-1
1,struggled,-2
1,hate,-3
1,yes,1
1,loathed,-3
1,dead,-3
1,threatening,-2
1,fear,-2
1,hard,-1
1,great,3
1,weak,-2
1,foolish,-2
1,ridiculous,-3
1,good,3
1,evil,-3
1,wrong,-2
1,no,-1
1,good,3
1,evil,-3
1,weak,-2
1,hard,-1
1,forgive,1
1,mistakes,-2
1,failed,-2
1,steal,-2
1,displeased,-2
1,punished,-2
1,stupid,-2
1,want,1
1,ignored,-2
1,help,2
1,yes,1
1,desperately,-3
1,funny,4
1,scared,-2
1,smiled,2
1,drop,-1
1,screwed,-2
1,courage,2
1,won,3
1,strong,2
1,strength,2
1,petrified,-2
1,reached,1
1,strangely,-1
1,screamed,-2
1,terrible,-3
1,like,2
1,share,1
1,strengthened,2
1,faithful,3
1,feeling,1
1,fool,-2
1,better,2
1,save,2
1,join,1
1,died,-3
1,mercy,2
1,liar,-3
1,evil,-3
1,smiling,2
1,yes,1
1,brave,2
1,killed,-3
1,courageous,2
1,fight,-1
1,died,-3
1,protect,1
1,want,1
1,died,-3
1,screamed,-2
1,pain,-2
1,struggling,-2
1,pain,-2
1,pain,-2
1,clean,2
1,top,2
1,pain,-2
1,kill,-3
1,fool,-2
1,curse,-1
1,reached,1
1,suffering,-2
1,terrible,-3
1,pain,-2
1,chance,2
1,pain,-2
1,stop,-1
1,curse,-1
1,screamed,-2
1,pain,-2
1,terrible,-3
1,kill,-3
1,kill,-3
1,crying,-2
1,lost,-3
1,strange,-1
1,smiling,2
1,good,3
1,calm,2
1,dear,2
1,please,1
1,like,2
1,responsible,2
1,no,-1
1,doubt,-1
1,amuse,3
1,miss,-2
1,relieved,2
1,worried,-3
1,distracted,-2
1,prevent,-1
1,no,-1
1,reached,1
1,clear,1
1,killed,-3
1,terrible,-3
1,afraid,-2
1,destroyed,-3
1,destroyed,-3
1,delighted,3
1,agreed,1
1,best,3
1,die,-3
1,yes,1
1,die,-3
1,smiled,2
1,like,2
1,death,-2
1,great,3
1,adventure,2
1,wonderful,4
1,want,1
1,trouble,-2
1,worst,-3
1,lost,-3
1,smiled,2
1,fear,-2
1,fear,-2
1,yes,1
