type,response_particle,correct_particle,particle_accuracy,mean_accuracy,short,critical,exp
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
agree_minus,mi,midof,1,0.958333333333333,1,1,Condition 1d_replication
agree_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,0.958333333333333,1,1,Condition 1d_replication
agree_minus,mi,midof,1,0.958333333333333,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
agree_minus,midof,midof,1,0.958333333333333,0,1,Condition 1d_replication
agree_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
agree_minus,midof,midof,1,0.958333333333333,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,0.958333333333333,1,1,Condition 1d_replication
agree_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
agree_minus,mi,midof,1,0.958333333333333,1,1,Condition 1d_replication
reverse_plus,midof,vash,0,0.958333333333333,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
agree_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,0.958333333333333,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
reverse_plus,mi,vash,0,0.833333333333333,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,0.833333333333333,0,1,Condition 1d_replication
reverse_plus,mi,vash,0,0.833333333333333,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,0.833333333333333,NA,0,Condition 1d_replication
agree_minus,midof,midof,1,0.833333333333333,0,1,Condition 1d_replication
agree_minus,mi,midof,1,0.833333333333333,1,1,Condition 1d_replication
agree_minus,mi,midof,1,0.833333333333333,1,1,Condition 1d_replication
agree_plus,vash,vash,1,0.833333333333333,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,0.833333333333333,0,1,Condition 1d_replication
agree_plus,vash,vash,1,0.833333333333333,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,0.833333333333333,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,0.833333333333333,0,1,Condition 1d_replication
agree_minus,mi,midof,1,0.833333333333333,1,1,Condition 1d_replication
agree_minus,mi,midof,1,0.833333333333333,1,1,Condition 1d_replication
agree_minus,mi,midof,1,0.833333333333333,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,0.833333333333333,0,1,Condition 1d_replication
reverse_minus,midof,mi,1,0.833333333333333,0,1,Condition 1d_replication
reverse_minus,midof,mi,1,0.833333333333333,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.833333333333333,1,1,Condition 1d_replication
reverse_plus,mi,vash,0,0.833333333333333,NA,0,Condition 1d_replication
reverse_plus,midof,vash,0,0.833333333333333,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,0.833333333333333,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,0.833333333333333,1,1,Condition 1d_replication
agree_minus,midof,midof,1,0.833333333333333,0,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
agree_minus,midof,midof,1,0.958333333333333,0,1,Condition 1d_replication
agree_minus,midof,midof,1,0.958333333333333,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
agree_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
agree_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
agree_minus,midof,midof,1,0.958333333333333,0,1,Condition 1d_replication
agree_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,0.958333333333333,1,1,Condition 1d_replication
agree_minus,vash,midof,0,0.958333333333333,NA,1,Condition 1d_replication
reverse_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,0.958333333333333,1,1,Condition 1d_replication
agree_minus,mi,midof,1,0.958333333333333,1,1,Condition 1d_replication
agree_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,0.958333333333333,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_minus,mi,midof,1,1,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_plus,vash,vash,1,1,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,mi,mi,1,1,1,1,Condition 1d_replication
reverse_minus,midof,mi,1,1,0,1,Condition 1d_replication
agree_minus,midof,midof,1,1,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
agree_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,0.958333333333333,0,1,Condition 1d_replication
agree_minus,vash,midof,0,0.958333333333333,NA,1,Condition 1d_replication
reverse_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
reverse_minus,midof,mi,1,0.958333333333333,0,1,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
agree_minus,midof,midof,1,0.958333333333333,0,1,Condition 1d_replication
agree_minus,midof,midof,1,0.958333333333333,0,1,Condition 1d_replication
reverse_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
reverse_minus,mi,mi,1,0.958333333333333,1,1,Condition 1d_replication
reverse_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
agree_minus,mi,midof,1,0.958333333333333,1,1,Condition 1d_replication
agree_minus,midof,midof,1,0.958333333333333,0,1,Condition 1d_replication
agree_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
agree_minus,midof,midof,1,0.958333333333333,0,1,Condition 1d_replication
agree_plus,vash,vash,1,0.958333333333333,NA,0,Condition 1d_replication
